record_id,decisionNumber,decisionDate,authority_id,authority_name,status,domains,urls
4008151,2а-142/2022,2022-01-11,2422,Трехгорный городской суд - Челябинская область,blocked,['trehgornyy.prostitutki.store'],[]
4017169,2а-938/2022,2022-01-17,836,Советский районный суд г. Челябинска - Челябинская область,blocked,['www.exeporno.club'],['https://www.exeporno.club/home/']
4018244,2а-36/2022,2022-01-20,1134,Нагайбакский районный суд - Челябинская область,blocked,['mossprawka.24med.space'],['https://mossprawka.24med.space/product/medspravka-dlya-voditelskih-prav/']
4018420,2а-34/2022,2022-01-20,1134,Нагайбакский районный суд - Челябинская область,blocked,['a.medspravki-msk-77.org'],[]
4032489,2а-549/2022,2022-01-11,768,Ленинский районный суд г. Челябинска - Челябинская область,blocked,['pornoafisha.cc'],['https://pornoafisha.cc/categories/zrelye-milfy/']
4032548,2а-551/2022,2022-01-11,768,Ленинский районный суд г. Челябинска - Челябинская область,blocked,['ru.pornoporno.org'],['https://ru.pornoporno.org/most-popular/']
4032722,2а-557/2022,2022-01-11,768,Ленинский районный суд г. Челябинска - Челябинская область,blocked,['www.porno-video.blog'],[]
4036520,2а-550/2022,2022-01-11,768,Ленинский районный суд г. Челябинска - Челябинская область,blocked,['www.ebyt.cc'],[]
4036695,2а-539/2022,2022-01-11,768,Ленинский районный суд г. Челябинска - Челябинская область,blocked,['pornooblako.cc'],['https://pornooblako.cc/categories']
4036829,2а-545/2022,2022-01-11,768,Ленинский районный суд г. Челябинска - Челябинская область,blocked,['yaporn.life'],[]
4036830,2а-553/2022,2022-01-11,768,Ленинский районный суд г. Челябинска - Челябинская область,blocked,['pornobomba.name'],['https://pornobomba.name/bdsm/']
4041085,2а-432/2022,2022-01-20,79,Златоустовский городской суд - Челябинская область,blocked,['chelyabinsk.medknizjki.ru'],[]
4056887,2а-120/2022,2022-01-28,967,Снежинский городской суд - Челябинская область,blocked,['prostitutki-kogalyma.info'],[]
4056975,2а-120/2022,2022-01-28,967,Снежинский городской суд - Челябинская область,blocked,['a.individualki-kogalim.ru'],[]
4057063,2а-120/2022,2022-01-28,967,Снежинский городской суд - Челябинская область,blocked,['kogalym.prostitutki-cab.xyz'],[]
4057139,2а-540/2022,2022-01-11,768,Ленинский районный суд г. Челябинска - Челябинская область,blocked,['pornossl.pro'],[]
4060844,2a-556/2022,2022-01-11,768,Ленинский районный суд г. Челябинска - Челябинская область,blocked,['www.pornlomka.net'],[]
4060903,2a-413/2022,2022-01-25,181,Правобережный районный суд г. Магнитогорска - Челябинская область,blocked,['magnitogorsk3.butterflies-495.com'],['https://magnitogorsk3.butterflies-495.com/deshevye/']
4061000,2a-414/2022,2022-01-25,181,Правобережный районный суд г. Магнитогорска - Челябинская область,blocked,['gogo-magnitogorsk.com'],[]
4061019,2a-544/2022,2022-01-11,768,Ленинский районный суд г. Челябинска - Челябинская область,blocked,['russia-porno.top'],[]
4061148,б/н,2022-02-09,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['ebalochka.com'],[]
4061193,2а-574/2022,2022-01-28,208,Копейский городской суд - Челябинская область,blocked,['chellyabinsk.spravki-medknigki.ru'],[]
4061790,2а-119/2022,2022-01-28,967,Снежинский городской суд - Челябинская область,blocked,['sexobryansk.club'],[]
4061851,2а-119/2022,2022-01-28,967,Снежинский городской суд - Челябинская область,blocked,['s1.nsk54-sosamba.ru'],[]
4061979,2а-116/2022,2022-01-28,967,Снежинский городской суд - Челябинская область,blocked,['pussy-kirov.top'],[]
4061981,2а-118/2022,2022-01-28,967,Снежинский городской суд - Челябинская область,blocked,['kogalyma-dosug.ru'],[]
4062042,2а-117/2022,2022-01-28,967,Снежинский городской суд - Челябинская область,blocked,['prostitutki-86.info'],[]
4062108,2а-118/2022,2022-01-28,967,Снежинский городской суд - Челябинская область,blocked,['sexokogalym.club'],[]
4075238,2a-59/2022,2022-02-07,2206,Кусинский районный суд - Челябинская область,blocked,['freediplomsy24.com'],[]
4079920,2a-126/2022,2022-02-04,967,Снежинский городской суд - Челябинская область,blocked,['sexokirov.red'],[]
4080011,2a-127/2022,2022-02-04,967,Снежинский городской суд - Челябинская область,blocked,['sex.kirov-putany24.live'],[]
4080100,2a-124/2022,2022-02-04,967,Снежинский городской суд - Челябинская область,blocked,['ebyri.com'],[]
4080453,2a-425/2022,2022-02-09,181,Правобережный районный суд г. Магнитогорска - Челябинская область,blocked,['sex0.sexomagnit.club'],[]
4080463,2a-126/2022,2022-02-04,967,Снежинский городской суд - Челябинская область,blocked,['prostitutkilipetskahottt.com'],[]
4080554,2a-126/2022,2022-02-04,967,Снежинский городской суд - Челябинская область,blocked,['prostitutki-kirov.su'],[]
4084825,2a-2615/2022,2022-02-02,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['sex.prostitutki-ekat.com'],[]
4085160,2a-426/2022,2022-02-09,181,Правобережный районный суд г. Магнитогорска - Челябинская область,blocked,['www3.feiportal.org'],['https://www3.feiportal.org/mgn/']
4085950,2a-927/2022,2022-01-28,66,Курчатовский районный суд г. Челябинска - Челябинская область,blocked,['www.magicalspin.com'],['https://www.magicalspin.com/de/']
4085955,2a-2614/2022,2022-02-02,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['nyagany.pr-13.com'],[]
4086248,2a-166/2022,2022-02-04,782,Еманжелинский городской суд - Челябинская область,blocked,['onion.worldguns.net'],['https://onion.worldguns.net/']
4086296,2a-2614/2022,2022-02-02,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['dosug.intim-surgut.com'],[]
4089256,2a-160/2022,2022-02-15,279,Аргаяшский районный суд - Челябинская область,blocked,['chelyabinskaya-oblast-zdes.prava-online.net'],['http://chelyabinskaya-oblast-zdes.prava-online.net/']
4089492,2a-144/2022,2022-02-02,2422,Трехгорный городской суд - Челябинская область,blocked,['vipintimbookin.ru'],[]
4089494,2a-486/2022,2022-02-09,1075,Саткинский городской суд - Челябинская область,blocked,['under-mafia.xyz'],['https://under-mafia.xyz/']
4090220,2a-1984/2022,2022-01-28,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['www.hdpornochief.com'],[]
4090284,2a-481/2022,2022-02-09,1075,Саткинский городской суд - Челябинская область,blocked,['darknet-biz.xyz'],['https://darknet-biz.xyz/']
4090354,2a-155/2022,2022-02-17,279,Аргаяшский районный суд - Челябинская область,blocked,['hunting-club.org'],['http://hunting-club.org/forum/index.php?/topic/35-lovlya-kunitsy-kapkanami/']
4090366,2a-1982/2022,2022-02-01,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['babushki.online'],[]
4090506,2a-480/2022,2022-02-09,1075,Саткинский городской суд - Челябинская область,blocked,['www.uvelir.xyz'],['https://www.uvelir.xyz/']
4090588,2a-1985/2022,2022-01-28,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['www.dasistporno.com'],[]
